Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,Cluster,PCA1,PCA2
2778,70,RM,66.0,3960.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,7,7.5,1930,1950,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,502.0,502.0,GasA,TA,N,SBrkr,502,502,0,1004.0,0.0,0.0,1.0,0,2.0,1,Gd,5,Typ,1.0,Po,Detchd,1930.0,Unf,1.0,200.0,Fa,TA,N,280,0,68,0,0,0,Ex,MnPrv,Shed,0,7,2006,WD,Normal,1,-3.0895922211160154,0.07055947917501225
2779,190,RM,56.0,7745.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,2fmCon,1.5Fin,4,6.0,1900,1950,Gable,CompShg,MetalSd,MetalSd,BrkFace,0.0,Gd,TA,PConc,TA,TA,No,Unf,0.0,Unf,0.0,938.0,938.0,GasA,Gd,N,SBrkr,1084,867,0,1951.0,0.0,0.0,2.0,0,4.0,2,Fa,9,Typ,0.0,Gd,Detchd,1993.0,Unf,2.0,576.0,TA,TA,P,0,6,28,0,0,0,Ex,MnPrv,Shed,0,4,2006,WD,Normal,1,-0.03263280712661038,2.765183279787635
2780,30,RM,56.0,7741.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,6,5.0,1924,1950,Gable,CompShg,MetalSd,MetalSd,BrkFace,0.0,TA,TA,BrkTil,TA,Fa,No,BLQ,143.0,Rec,72.0,817.0,1032.0,GasA,Gd,N,FuseA,1032,0,0,1032.0,0.0,0.0,1.0,0,2.0,1,TA,5,Typ,0.0,Gd,Detchd,1995.0,Unf,1.0,280.0,TA,TA,Y,0,0,112,0,0,0,Ex,MnPrv,Shed,0,6,2006,COD,Abnorml,1,-2.208262139107628,-0.3164552604955841
2781,30,RM,50.0,5633.0,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,7.0,1925,1950,Gable,CompShg,MetalSd,Stucco,BrkFace,0.0,TA,TA,BrkTil,TA,Fa,No,Unf,0.0,Unf,0.0,844.0,844.0,GasA,TA,Y,SBrkr,844,0,0,844.0,0.0,0.0,1.0,0,2.0,1,TA,5,Typ,0.0,Gd,Detchd,1925.0,Unf,1.0,216.0,TA,TA,N,50,81,123,0,0,0,Ex,MnPrv,Shed,0,7,2006,WD,Normal,1,-3.3183334326836147,0.13894478638225524
2782,20,RM,60.0,7200.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,4,5.0,1950,1950,Gable,CompShg,MetalSd,MetalSd,BrkFace,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,576.0,576.0,GasA,Ex,Y,SBrkr,864,0,0,864.0,0.0,0.0,1.0,0,2.0,1,TA,5,Typ,0.0,Gd,Detchd,1952.0,RFn,1.0,528.0,TA,TA,Y,0,0,0,0,115,0,Ex,MnPrv,Shed,0,8,2006,COD,Normal,1,-2.5077933144567024,-0.6921694379407469
2783,70,RM,42.0,7614.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Mod,OldTown,Norm,Norm,1Fam,2Story,3,5.0,1905,1950,Gable,CompShg,MetalSd,MetalSd,BrkFace,0.0,TA,TA,BrkTil,TA,Fa,Mn,Unf,0.0,Unf,0.0,738.0,738.0,GasA,Gd,Y,FuseA,714,662,0,1376.0,0.0,0.0,1.0,0,2.0,1,TA,7,Typ,0.0,Gd,Detchd,1930.0,Unf,1.0,216.0,TA,TA,N,0,0,104,0,225,0,Ex,MnPrv,Shed,0,3,2006,WD,Normal,1,-2.820629435952726,1.5436753443083948
2784,190,RM,50.0,6000.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,2fmCon,1Story,5,7.0,1955,1955,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,0.0,TA,TA,CBlock,TA,TA,Av,GLQ,576.0,Unf,0.0,384.0,960.0,GasA,TA,Y,FuseA,960,0,0,960.0,1.0,0.0,1.0,0,3.0,1,TA,5,Typ,0.0,Gd,Detchd,1976.0,Unf,2.0,576.0,TA,TA,Y,0,0,0,0,0,0,Ex,MnPrv,Shed,0,6,2006,WD,Normal,1,-1.6775274142556433,-0.6641820459209682
2785,50,RM,50.0,6000.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,7.0,1924,1950,Gable,CompShg,MetalSd,MetalSd,BrkFace,145.0,TA,Gd,PConc,TA,TA,No,Unf,0.0,Unf,0.0,816.0,816.0,GasA,Ex,Y,SBrkr,816,750,0,1566.0,0.0,0.0,1.0,1,4.5,1,Gd,7,Typ,0.0,Gd,Detchd,1976.0,Unf,2.0,450.0,TA,TA,Y,24,0,296,0,0,0,Ex,MnPrv,Shed,0,8,2006,WD,Normal,1,-1.4355659379768018,1.2501038405756286
2786,30,RM,52.0,7830.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,3,5.0,1921,1950,Gable,CompShg,AsbShng,AsbShng,BrkFace,0.0,TA,TA,BrkTil,Fa,TA,No,LwQ,416.0,Unf,0.0,76.0,492.0,GasA,TA,Y,SBrkr,492,0,0,492.0,1.0,0.0,1.0,0,1.0,1,TA,3,Typ,0.0,Gd,Detchd,1921.0,Unf,1.0,200.0,Fa,TA,N,0,0,78,0,0,0,Ex,MnPrv,Shed,0,6,2006,WD,Normal,1,-4.357217579727041,-0.8960463758224002
2787,50,RM,56.0,9576.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,6,7.0,1945,1950,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,TA,TA,CBlock,Fa,TA,No,Rec,310.0,Unf,0.0,460.0,770.0,GasA,TA,Y,SBrkr,885,297,0,1182.0,0.0,0.0,1.0,1,3.0,1,TA,5,Typ,0.0,Gd,Detchd,1945.0,Unf,1.0,378.0,Fa,TA,Y,0,0,0,0,0,0,Ex,GdWo,Shed,0,5,2006,WD,Normal,1,-2.137067417710921,0.30021616221470715
2788,30,RM,48.0,5747.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,3,4.0,1920,1950,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,0.0,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,0.0,798.0,798.0,GasA,Gd,Y,SBrkr,840,0,0,840.0,0.0,0.0,1.0,0,2.0,1,Fa,5,Typ,0.0,Gd,Detchd,1938.0,Unf,1.0,250.0,TA,Fa,N,112,0,0,0,0,0,Ex,MnPrv,Shed,0,6,2006,WD,Normal,1,-3.322912932065308,-0.4572929237121414
2789,75,RM,70.0,6300.0,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2.5Unf,7,6.0,1910,2005,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,1226.0,1226.0,GasA,Ex,Y,SBrkr,1226,878,0,2104.0,0.0,0.0,2.0,0,4.5,1,TA,9,Typ,0.0,Gd,Detchd,1910.0,Unf,2.0,432.0,Fa,TA,P,0,180,88,0,0,0,Ex,MnPrv,Shed,0,7,2006,WD,Normal,0,0.8245811570552006,2.232016914901949
2790,90,RM,33.0,5976.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,Duplex,2Story,5,7.0,1920,1950,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,0.0,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,0.0,624.0,624.0,GasA,Gd,N,FuseA,624,624,0,1248.0,0.0,0.0,2.0,0,2.0,2,TA,8,Typ,0.0,Gd,Attchd,1979.0,Unf,0.0,0.0,TA,TA,N,0,130,256,0,0,0,Ex,MnPrv,Shed,0,12,2006,WD,Normal,1,-2.862074516523385,2.332402015992366
2791,20,RM,65.0,9750.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,5.0,1958,1958,Hip,CompShg,HdBoard,HdBoard,BrkFace,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,960.0,960.0,GasA,Ex,Y,SBrkr,960,0,0,960.0,0.0,0.0,1.0,0,3.0,1,TA,5,Typ,0.0,Gd,Detchd,2002.0,Unf,2.0,624.0,TA,TA,Y,0,0,0,0,0,0,Ex,MnPrv,Gar2,4500,7,2006,WD,Normal,1,-1.0029700177042644,-0.9916109974909992
2792,50,C (all),63.0,4761.0,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Unf,3,3.5,1918,1950,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,0.0,Fa,Fa,BrkTil,TA,Fa,No,Unf,0.0,Unf,0.0,1020.0,1020.0,GasA,Fa,N,FuseP,1020,0,0,1020.0,0.0,0.0,1.0,0,2.0,1,Fa,5,Typ,0.0,Gd,Attchd,1979.0,Unf,0.0,0.0,TA,TA,N,0,0,105,0,0,0,Ex,MnPrv,Shed,0,10,2006,ConLD,Normal,1,-3.9508412031635864,-0.2343943579680112
2793,70,RL,69.0,11737.0,Pave,Grvl,IR1,Bnk,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,2Story,6,7.0,1924,1996,Gambrel,CompShg,BrkComm,Stucco,BrkFace,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,848.0,848.0,GasW,TA,N,SBrkr,1017,810,0,1827.0,0.0,0.0,1.0,0,2.0,1,TA,9,Typ,1.0,Gd,Detchd,1943.0,Unf,1.0,240.0,Fa,TA,Y,27,36,42,0,0,0,Ex,GdPrv,Shed,0,5,2006,WD,Normal,1,-1.1029404698357639,2.998177364615864
2794,50,RM,51.0,6120.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,3,5.0,1930,1950,Gable,CompShg,AsbShng,AsbShng,BrkFace,0.0,Gd,TA,CBlock,TA,TA,No,Rec,347.0,Unf,0.0,381.0,728.0,GasA,Ex,Y,SBrkr,728,434,0,1162.0,1.0,0.0,1.0,0,3.0,1,TA,6,Typ,0.0,Gd,Detchd,1930.0,Unf,1.0,258.0,Fa,Po,Y,0,24,0,0,0,0,Ex,MnPrv,Shed,0,11,2006,ConLI,Abnorml,1,-2.9542370058686935,0.41077947200082
2795,50,RM,51.0,6120.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,7.0,1930,1984,Gable,CompShg,MetalSd,MetalSd,BrkFace,0.0,TA,Gd,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,741.0,741.0,GasA,Gd,Y,SBrkr,741,583,0,1324.0,0.0,0.0,1.0,0,3.0,1,Gd,7,Typ,0.0,Gd,Detchd,1930.0,Unf,1.0,180.0,Fa,TA,Y,0,0,55,0,0,0,Ex,MnPrv,Shed,0,2,2006,WD,Normal,1,-2.5955642783344643,1.3500086965171454
2796,30,RL,50.0,11672.0,Pave,Pave,IR2,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,5,5.0,1925,1950,Gable,CompShg,MetalSd,MetalSd,BrkFace,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,816.0,816.0,GasA,TA,Y,FuseA,816,0,0,816.0,0.0,0.0,1.0,0,2.0,1,TA,4,Typ,0.0,Gd,Detchd,1925.0,Unf,1.0,210.0,Fa,Fa,N,168,0,112,0,0,0,Ex,MnPrv,Shed,0,7,2006,WD,Normal,1,-2.883113834562371,-0.2790100021204883
2797,50,RM,90.0,17707.25,Pave,Grvl,IR3,Lvl,AllPub,Inside,Gtl,OldTown,RRAn,Feedr,1Fam,1.5Fin,6,5.0,1962,1962,Gable,CompShg,BrkFace,Wd Sdng,BrkFace,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,1595.0,1595.0,GasA,TA,Y,SBrkr,1611,875,0,2486.0,0.0,0.0,2.0,0,4.5,1,TA,8,Typ,1.0,Gd,Detchd,1962.0,Unf,2.0,576.0,TA,TA,Y,0,0,0,0,0,0,Ex,MnPrv,Shed,0,10,2006,WD,Normal,0,2.5422997587698934,2.0766160257596256
2798,50,RM,60.0,10320.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,4,5.0,1924,1950,Gable,CompShg,MetalSd,MetalSd,BrkFace,0.0,TA,TA,BrkTil,TA,Fa,No,Unf,0.0,Unf,0.0,596.0,596.0,GasA,Po,Y,FuseF,834,596,0,1430.0,0.0,0.0,2.0,0,3.0,1,Fa,7,Typ,0.0,Gd,Detchd,1924.0,Unf,2.0,370.0,Fa,Fa,Y,218,0,0,0,210,0,Ex,MnPrv,Shed,0,10,2006,WD,Abnorml,1,-0.8972920118531132,1.3613197658851588
2799,70,RM,60.0,7518.0,Pave,Grvl,Reg,Lvl,AllPub,FR3,Gtl,IDOTRR,Norm,Norm,1Fam,2Story,5,7.5,1910,2004,Gable,CompShg,AsbShng,Plywood,BrkFace,0.0,Fa,Gd,BrkTil,Fa,Fa,No,Unf,0.0,Unf,0.0,396.0,396.0,GasA,Gd,Y,SBrkr,665,665,0,1330.0,0.0,0.0,1.0,0,3.0,1,TA,7,Typ,0.0,Gd,Detchd,2001.0,Unf,1.0,390.0,TA,TA,N,0,72,45,0,0,0,Ex,MnPrv,Shed,0,7,2006,WD,Normal,1,-2.6812015841713506,1.9365080705717284
2800,30,RM,50.0,9000.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,5,4.0,1919,1950,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,610.0,610.0,GasA,Ex,N,FuseA,819,0,0,819.0,0.0,0.0,1.0,0,2.0,1,Gd,4,Typ,0.0,Gd,Attchd,1979.0,Unf,0.0,0.0,TA,TA,N,0,0,0,0,0,0,Ex,MnPrv,Shed,0,9,2006,WD,Abnorml,1,-3.9400348896520176,-0.34986213308575176
2801,30,RM,60.0,7200.0,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,6,6.0,1930,1950,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,TA,TA,BrkTil,TA,TA,No,LwQ,343.0,Unf,0.0,641.0,984.0,GasA,TA,Y,FuseF,984,0,0,984.0,0.0,0.0,1.0,0,3.0,1,TA,6,Typ,0.0,Gd,Detchd,1930.0,Unf,1.0,308.0,TA,TA,N,0,0,164,0,0,0,Ex,MnPrv,Shed,0,3,2006,ConLI,Family,1,-2.176488684023774,0.1799501393490882
2802,50,RL,82.0,12375.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Norm,1Fam,1.5Fin,5,5.0,1951,1951,Gable,CompShg,HdBoard,HdBoard,Stone,41.0,TA,Fa,CBlock,TA,TA,No,BLQ,329.0,Unf,0.0,477.0,806.0,GasA,TA,Y,SBrkr,1081,341,0,1422.0,1.0,0.0,1.0,0,3.0,1,TA,7,Typ,1.0,TA,Detchd,1951.0,Unf,1.0,288.0,TA,TA,Y,0,0,0,0,0,0,Ex,GdWo,Shed,0,6,2006,WD,Normal,1,-1.3659987651970933,1.0080249735636866
2803,90,RL,120.0,11136.0,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Feedr,Feedr,Duplex,1Story,6,5.0,1964,1964,Gable,CompShg,BrkFace,BrkFace,BrkFace,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,1921.0,1921.0,GasA,TA,Y,SBrkr,1921,0,0,1921.0,0.0,0.0,2.0,0,4.0,2,TA,8,Typ,0.0,Gd,Detchd,1964.0,Unf,2.0,576.0,TA,TA,Y,0,180,0,0,0,0,Ex,MnPrv,Shed,0,7,2006,WD,Normal,0,1.9773165543273874,0.7995103598132248
2804,20,RL,100.0,17707.25,Pave,Grvl,Reg,Lvl,AllPub,FR2,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5.0,1950,1950,Gable,CompShg,Wd Sdng,MetalSd,BrkFace,0.0,TA,TA,Slab,TA,TA,No,GLQ,0.0,Unf,0.0,0.0,4.0,GasA,TA,Y,FuseA,1640,0,0,1640.0,0.0,0.0,1.0,0,3.0,1,TA,7,Min1,1.0,Gd,Attchd,1950.0,RFn,2.0,394.0,TA,TA,Y,0,0,225,0,0,0,Ex,MnPrv,Shed,600,6,2006,WD,Normal,1,-0.7930783266097025,1.7408782667561737
2805,30,RL,55.0,8250.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,7.0,1935,1950,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,0.0,TA,TA,Slab,TA,TA,No,GLQ,0.0,Unf,0.0,0.0,4.0,GasA,TA,N,SBrkr,1032,0,0,1032.0,0.0,0.0,1.0,0,2.0,1,TA,6,Typ,1.0,TA,Detchd,1939.0,Unf,1.0,260.0,TA,TA,Y,0,0,121,0,0,0,Ex,MnPrv,Shed,0,6,2006,WD,Normal,1,-3.250436897516913,1.0344390052669505
2806,30,RL,50.0,5220.0,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1Story,5,3.5,1936,1950,Gable,CompShg,Wd Sdng,Wd Shng,BrkFace,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,830.0,830.0,GasA,Gd,Y,SBrkr,879,0,0,879.0,0.0,0.0,1.0,0,2.0,1,TA,4,Typ,0.0,Gd,Detchd,1936.0,Unf,1.0,180.0,TA,TA,P,0,108,0,0,0,0,Ex,MnPrv,Shed,0,1,2006,WD,Normal,1,-2.8645689039918256,-1.470991621026856
2807,20,RL,50.0,5500.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1Story,7,5.0,2004,2004,Shed,CompShg,VinylSd,VinylSd,BrkFace,0.0,TA,TA,PConc,Gd,Gd,Mn,GLQ,510.0,LwQ,373.0,190.0,1073.0,GasA,Ex,Y,SBrkr,1073,0,0,1073.0,1.0,0.0,2.0,0,2.0,1,TA,4,Typ,0.0,Gd,Detchd,2004.0,Unf,1.0,246.0,TA,TA,Y,0,120,0,0,0,0,Ex,MnPrv,Shed,0,5,2006,WD,Normal,1,-0.8550717056970656,-2.0791836431384283
2808,20,RL,67.0,11327.0,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,6.0,1967,1967,Hip,CompShg,HdBoard,HdBoard,BrkFace,305.0,TA,TA,CBlock,TA,TA,Av,ALQ,779.0,Unf,0.0,285.0,1064.0,GasA,TA,Y,SBrkr,1064,0,0,1064.0,0.0,1.0,1.0,0,3.0,1,TA,6,Typ,1.0,TA,Attchd,1967.0,Unf,2.0,528.0,TA,TA,Y,314,48,0,0,0,0,Ex,MnPrv,Shed,0,6,2006,WD,Normal,1,-0.8092133022919648,-0.17140183087682664
2809,80,RL,80.0,10366.0,Pave,Grvl,IR1,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,SLvl,6,7.0,1964,1964,Gable,CompShg,HdBoard,Plywood,BrkFace,0.0,TA,Gd,CBlock,TA,TA,Av,GLQ,456.0,Unf,0.0,456.0,912.0,GasA,TA,Y,SBrkr,934,0,0,934.0,0.0,1.0,1.0,0,2.0,1,TA,4,Typ,0.0,Gd,Attchd,1964.0,Unf,1.0,336.0,TA,TA,Y,77,0,0,0,0,0,Ex,GdPrv,Shed,500,7,2006,WD,Normal,1,-2.268999243701067,-0.5407829204895453
2810,20,RL,75.0,9000.0,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,6.0,1966,1966,Gable,CompShg,Plywood,Plywood,BrkFace,0.0,TA,TA,CBlock,TA,TA,No,ALQ,773.0,Unf,0.0,286.0,1059.0,GasA,Gd,Y,SBrkr,1059,0,0,1059.0,1.0,0.0,1.0,0,3.0,1,TA,6,Typ,0.0,Gd,Attchd,1966.0,Fin,1.0,286.0,TA,TA,Y,0,88,0,0,0,0,Ex,GdWo,Shed,0,6,2006,WD,Abnorml,1,-1.8877789154975577,-0.033423038425055854
2811,20,RL,67.0,9535.0,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5.0,1967,1967,Gable,CompShg,HdBoard,HdBoard,BrkFace,405.0,TA,TA,CBlock,TA,TA,No,BLQ,194.0,LwQ,982.0,0.0,1176.0,GasA,TA,Y,SBrkr,1458,0,0,1458.0,1.0,0.0,1.0,1,3.0,1,TA,7,Typ,1.0,TA,Attchd,1967.0,Unf,2.0,512.0,TA,TA,Y,284,0,0,0,0,0,Ex,MnPrv,Shed,0,7,2006,WD,Normal,1,-0.16794578201391736,0.04749898265585352
2812,80,RL,67.0,7176.0,Pave,Grvl,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,Norm,Norm,1Fam,SLvl,6,6.0,1978,1978,Gable,CompShg,HdBoard,HdBoard,BrkFace,200.0,TA,TA,CBlock,TA,Gd,Gd,GLQ,794.0,Unf,0.0,166.0,960.0,GasA,Fa,Y,SBrkr,1040,0,0,1040.0,1.0,0.0,1.0,0,3.0,1,TA,6,Typ,1.0,Fa,Detchd,1979.0,Unf,2.0,616.0,TA,TA,Y,131,0,0,0,180,0,Ex,GdPrv,Shed,0,7,2006,WD,Normal,1,-0.6161278947619161,-0.9163274193242916
2813,90,RL,67.0,9662.0,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,Duplex,1Story,5,4.0,1977,1977,Gable,CompShg,Plywood,Plywood,BrkFace,0.0,TA,TA,CBlock,Gd,TA,No,Unf,0.0,Unf,0.0,1967.0,1967.0,GasA,TA,Y,SBrkr,1967,0,0,1967.0,0.0,0.0,2.0,0,4.5,2,TA,10,Typ,0.0,Gd,Attchd,1977.0,Fin,2.0,580.0,TA,TA,Y,170,0,0,0,0,0,Ex,MnPrv,Shed,0,8,2006,WD,Normal,0,2.423247131094802,1.0518142042963141
2814,90,RL,75.0,8235.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,Duplex,1Story,5,4.0,1977,1977,Gable,CompShg,Plywood,Plywood,BrkFace,99.0,TA,TA,CBlock,TA,TA,No,Rec,483.0,Unf,0.0,1466.0,1949.0,GasA,TA,Y,SBrkr,1949,0,0,1949.0,0.0,0.0,2.0,0,4.5,2,TA,10,Typ,0.0,Gd,Attchd,1977.0,RFn,2.0,586.0,TA,TA,Y,32,0,0,0,0,0,Ex,MnPrv,Shed,0,5,2006,WD,Normal,0,2.3262865981626684,0.8989838334240127
2815,30,RL,67.0,17529.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5.0,1924,1950,Gable,CompShg,BrkFace,Wd Sdng,Stone,65.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,872.0,872.0,GasA,Fa,N,FuseF,872,0,0,872.0,0.0,0.0,1.0,0,2.0,1,Fa,5,Mod,1.0,Gd,Detchd,1924.0,Unf,1.0,322.0,Fa,Fa,N,0,0,116,0,0,0,Ex,MnPrv,Shed,0,4,2006,WD,Normal,1,-2.081836647029972,0.6453183119171463
2816,20,RL,67.0,17707.25,Pave,Grvl,Reg,Low,AllPub,Inside,Mod,ClearCr,Norm,Norm,1Fam,1Story,7,6.0,1967,1967,Gable,Tar&Grv,Plywood,Plywood,BrkFace,123.0,TA,TA,CBlock,Gd,TA,Av,Rec,810.0,ALQ,826.0,229.0,1865.0,GasA,TA,Y,SBrkr,1830,0,0,1830.0,1.0,0.0,1.0,0,2.0,1,TA,6,Typ,2.0,Gd,Attchd,1967.0,Unf,2.0,521.0,TA,TA,Y,0,115,168,0,0,0,Ex,MnPrv,Shed,0,6,2006,WD,Normal,0,1.2366899461269594,0.614905721874111
2817,20,RL,87.0,13050.0,Pave,Grvl,Reg,Low,AllPub,Inside,Mod,ClearCr,Norm,Norm,1Fam,1Story,5,6.0,1963,1963,Flat,Tar&Grv,WdShing,Wd Shng,BrkFace,0.0,TA,TA,CBlock,Gd,TA,Av,Rec,104.0,ALQ,850.0,46.0,1000.0,GasA,Ex,Y,SBrkr,1000,0,0,1000.0,1.0,0.0,1.0,0,1.0,1,TA,4,Typ,2.0,TA,Attchd,1993.0,Unf,2.0,575.0,TA,TA,Y,238,0,148,0,0,0,Ex,MnPrv,Shed,0,4,2006,WD,Normal,1,-1.1661430617864537,-0.7688865264381469
2818,85,RL,72.0,10820.0,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Feedr,Norm,1Fam,SFoyer,5,7.0,1971,1972,Gable,CompShg,HdBoard,HdBoard,BrkFace,153.0,TA,TA,PConc,Gd,TA,Av,GLQ,535.0,Rec,159.0,88.0,782.0,GasA,Ex,Y,SBrkr,810,0,0,810.0,1.0,0.0,1.0,0,2.0,1,TA,4,Typ,0.0,Gd,Detchd,1973.0,Unf,2.0,576.0,TA,TA,Y,0,0,0,0,0,0,Ex,MnPrv,Shed,0,6,2006,WD,Normal,1,-1.692640900052797,-0.899958096298912
2819,150,RL,67.0,1700.0,Pave,Grvl,Reg,HLS,AllPub,Inside,Gtl,ClearCr,Norm,Norm,Twnhs,1.5Fin,7,5.0,1980,1981,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,397.0,Unf,0.0,33.0,430.0,GasA,TA,Y,SBrkr,880,680,140,1700.0,1.0,0.0,2.0,1,2.0,1,Gd,7,Typ,0.0,Gd,Basment,1980.0,Fin,1.0,450.0,Gd,TA,Y,188,36,0,0,200,0,Ex,MnPrv,Shed,0,4,2006,WD,Normal,1,-0.31735738021481996,-0.2969850967333642
